Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
xql662,hhi_MST,2.00,3840,0,3537,649,126.68,0.00
xql662,hhi_MST,2.50,3840,0,3601,654,126.85,0.00
xql662,hhi_MST,3.00,3840,0,3570,653,126.64,0.00
xql662,hhi_MST,3.50,3840,0,3570,653,126.64,0.00
xql662,hhi_MST,4.00,3840,0,3633,652,126.75,0.00
xql662,hhi_MST,4.50,3840,0,3759,653,127.28,0.00
xql662,hhi_MST,5.00,3840,0,3769,654,127.45,0.00
xql662,hhi_MST,7.00,3840,0,3900,657,126.55,0.00
xql662,hhi_MST,10.00,3840,0,3804,652,128.03,0.00
xql662,hhi_MST,25.00,3840,0,3799,652,131.77,0.00
xql662,hhi_MST,50.00,3840,0,3829,659,129.23,0.00
xql662,hhi_MST,75.00,3840,0,3881,657,130.39,0.00
xql662,hhi_MST,100.00,3840,0,4056,659,130.73,0.00
xql662,hhi_MST,200.00,3840,0,4141,659,130.22,0.00
kz9976,hhi_MST,0.00,4096,6,1646632,9942,111.56,0.00
kz9976,hhi_MST,0.50,4096,4,1647764,9943,111.56,0.00
kz9976,hhi_MST,1.00,4096,4,1647489,9943,111.61,0.00
kz9976,hhi_MST,1.50,4096,5,1647256,9943,111.62,0.00
kz9976,hhi_MST,2.00,4096,4,1647252,9942,111.61,0.00
kz9976,hhi_MST,2.50,4096,5,1646373,9944,111.61,0.00
kz9976,hhi_MST,3.00,4096,4,1646373,9944,111.61,0.00
kz9976,hhi_MST,3.50,4096,5,1646364,9944,111.62,0.00
kz9976,hhi_MST,4.00,4096,5,1654895,9942,111.85,0.00
kz9976,hhi_MST,4.50,4096,5,1654284,9944,111.84,0.00
kz9976,hhi_MST,5.00,4096,7,1652153,9946,111.78,0.00
kz9976,hhi_MST,7.00,4096,5,1654266,9947,111.84,0.00
kz9976,hhi_MST,10.00,4096,5,1655830,9949,112.01,0.00
kz9976,hhi_MST,25.00,4096,6,1684012,9956,111.83,0.00
kz9976,hhi_MST,50.00,4096,6,1651673,9948,113.28,0.00
kz9976,hhi_MST,75.00,4096,6,1653477,9948,113.69,0.00
kz9976,hhi_MST,100.00,4096,6,1669400,9947,114.36,0.00
kz9976,hhi_MST,200.00,4096,6,1673806,9950,116.31,0.00
ei8246,hhi_MST,0.00,4180,7,280659,8233,113.90,0.00
ei8246,hhi_MST,0.50,4180,6,280162,8227,114.43,0.00
ei8246,hhi_MST,1.00,4180,7,285495,8234,113.87,0.00
ei8246,hhi_MST,1.50,4180,8,283016,8231,114.52,0.00
ei8246,hhi_MST,2.00,4180,14,282863,8229,114.38,0.00
ei8246,hhi_MST,2.50,4180,19,280032,8231,114.94,0.00
ei8246,hhi_MST,3.00,4180,20,286238,8230,115.03,0.00
ei8246,hhi_MST,3.50,4180,8,283184,8230,115.42,0.00
ei8246,hhi_MST,4.00,4180,10,287541,8228,114.61,0.00
ei8246,hhi_MST,4.50,4180,7,287962,8232,114.88,0.00
ei8246,hhi_MST,5.00,4180,6,287072,8229,114.76,0.00
ei8246,hhi_MST,7.00,4180,6,283542,8230,115.67,0.00
ei8246,hhi_MST,10.00,4180,8,284000,8235,116.16,0.00
ei8246,hhi_MST,25.00,4180,8,288423,8232,117.84,0.00
ei8246,hhi_MST,50.00,4180,7,291398,8241,119.68,0.00
ei8246,hhi_MST,75.00,4180,7,293910,8240,121.21,0.00
ei8246,hhi_MST,100.00,4180,7,297626,8240,121.89,0.00
ei8246,hhi_MST,200.00,4308,6,309175,8239,123.75,0.00
vm22775,hhi_MST,0.00,4568,11,899733,22235,115.44,0.00
vm22775,hhi_MST,0.50,4568,10,894038,22328,116.67,0.00
vm22775,hhi_MST,1.00,4568,11,895057,22327,116.61,0.00
vm22775,hhi_MST,1.50,4568,13,897222,22322,116.79,0.00
vm22775,hhi_MST,2.00,4568,11,898869,22326,116.84,0.00
vm22775,hhi_MST,2.50,4568,10,898752,22340,116.92,0.00
vm22775,hhi_MST,3.00,4568,11,892632,22347,116.85,0.00
vm22775,hhi_MST,3.50,4568,13,905941,22352,116.89,0.00
vm22775,hhi_MST,4.00,4568,11,898563,22360,116.96,0.00
vm22775,hhi_MST,4.50,4568,13,883907,22346,117.27,0.00
vm22775,hhi_MST,5.00,4568,13,891514,22351,117.33,0.00
vm22775,hhi_MST,7.00,4568,10,902952,22369,117.18,0.00
vm22775,hhi_MST,10.00,4568,10,894360,22363,118.07,0.00
vm22775,hhi_MST,25.00,4568,12,902815,22395,118.70,0.00
vm22775,hhi_MST,50.00,4568,12,907364,22442,119.69,0.00
vm22775,hhi_MST,75.00,4568,9,920489,22493,119.92,0.00
vm22775,hhi_MST,100.00,4568,11,918162,22503,120.80,0.00
vm22775,hhi_MST,200.00,4568,11,931700,22578,121.53,0.00
ja9847,hhi_MST,0.00,4568,6,813250,9767,112.90,0.00
ja9847,hhi_MST,0.50,4568,5,825425,9756,113.64,0.00
ja9847,hhi_MST,1.00,4568,6,819403,9763,113.73,0.00
ja9847,hhi_MST,1.50,4568,4,822737,9762,113.72,0.00
ja9847,hhi_MST,2.00,4568,5,823456,9756,114.60,0.00
ja9847,hhi_MST,2.50,4568,4,818218,9762,114.42,0.00
ja9847,hhi_MST,3.00,4568,9,816169,9755,114.62,0.00
ja9847,hhi_MST,3.50,4568,6,818711,9755,115.49,0.00
ja9847,hhi_MST,4.00,4568,13,814239,9759,115.49,0.00
ja9847,hhi_MST,4.50,4568,6,812810,9767,114.84,0.00
ja9847,hhi_MST,5.00,4568,6,810413,9774,115.14,0.00
ja9847,hhi_MST,7.00,4568,6,815543,9775,115.23,0.00
ja9847,hhi_MST,10.00,4568,5,808775,9779,115.76,0.00
ja9847,hhi_MST,25.00,4568,6,832643,9787,117.48,0.00
ja9847,hhi_MST,50.00,4568,6,825229,9805,119.19,0.00
ja9847,hhi_MST,75.00,4568,5,834866,9809,119.84,0.00
ja9847,hhi_MST,100.00,4568,5,816587,9807,120.17,0.00
ja9847,hhi_MST,200.00,4568,5,869913,9813,121.29,0.00
mona-lisa100K,hhi_MST,0.00,7192,160,6997954,99958,116.14,0.00
mona-lisa100K,hhi_MST,0.50,7192,148,7007516,99961,116.11,0.00
mona-lisa100K,hhi_MST,1.00,7192,139,7003618,99962,116.49,0.00
mona-lisa100K,hhi_MST,1.50,7192,198,7021609,99959,116.42,0.00
mona-lisa100K,hhi_MST,2.00,7192,177,7002978,99970,116.54,0.00
mona-lisa100K,hhi_MST,2.50,7192,141,6998498,99962,116.67,0.00
mona-lisa100K,hhi_MST,3.00,7192,143,7011989,99956,116.69,0.00
mona-lisa100K,hhi_MST,3.50,7192,155,6991794,99964,116.85,0.00
mona-lisa100K,hhi_MST,4.00,7192,130,6998608,99953,116.77,0.00
mona-lisa100K,hhi_MST,4.50,7192,148,6989703,99964,116.82,0.00
mona-lisa100K,hhi_MST,5.00,7192,155,7008733,99954,117.17,0.00
mona-lisa100K,hhi_MST,7.00,7192,139,6995203,99960,117.19,0.00
mona-lisa100K,hhi_MST,10.00,7192,140,6987588,99965,117.44,0.00
mona-lisa100K,hhi_MST,25.00,7192,141,7027002,99960,119.04,0.00
mona-lisa100K,hhi_MST,50.00,7192,159,7041697,99971,120.85,0.00
mona-lisa100K,hhi_MST,75.00,7192,164,7066922,99952,121.89,0.00
mona-lisa100K,hhi_MST,100.00,7192,150,7093672,99969,122.72,0.00
mona-lisa100K,hhi_MST,200.00,7192,144,7153848,99966,124.61,0.00
