Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
xql662,hhi_MST,2.00,3840,0,3546,649,126.53,0.00
xql662,hhi_MST,2.50,3840,0,3632,654,126.74,0.00
xql662,hhi_MST,3.00,3840,0,3601,653,126.53,0.00
xql662,hhi_MST,3.50,3840,0,3601,653,126.53,0.00
xql662,hhi_MST,4.00,3840,0,3668,652,126.65,0.00
xql662,hhi_MST,4.50,3840,0,3758,653,127.17,0.00
xql662,hhi_MST,5.00,3840,0,3768,654,127.33,0.00
xql662,hhi_MST,7.00,3840,0,3935,657,126.57,0.00
xql662,hhi_MST,10.00,3840,0,3803,652,127.91,0.00
xql662,hhi_MST,25.00,3840,0,3790,652,131.88,0.00
xql662,hhi_MST,50.00,3840,0,3828,659,129.23,0.00
xql662,hhi_MST,75.00,3840,0,3880,657,130.39,0.00
xql662,hhi_MST,100.00,3840,0,4055,659,130.73,0.00
xql662,hhi_MST,200.00,3840,0,4140,659,130.22,0.00
kz9976,hhi_MST,0.00,4096,5,1646769,9942,111.56,0.00
kz9976,hhi_MST,0.50,4096,6,1647715,9943,111.56,0.00
kz9976,hhi_MST,1.00,4096,4,1647440,9943,111.61,0.00
kz9976,hhi_MST,1.50,4096,5,1647207,9943,111.63,0.00
kz9976,hhi_MST,2.00,4096,4,1647203,9942,111.61,0.00
kz9976,hhi_MST,2.50,4096,4,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.00,4096,6,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.50,4096,6,1646389,9944,111.61,0.00
kz9976,hhi_MST,4.00,4096,5,1655499,9942,111.85,0.00
kz9976,hhi_MST,4.50,4096,5,1654888,9944,111.83,0.00
kz9976,hhi_MST,5.00,4096,5,1653264,9946,111.77,0.00
kz9976,hhi_MST,7.00,4096,5,1655371,9947,111.84,0.00
kz9976,hhi_MST,10.00,4096,14,1655877,9949,112.00,0.00
kz9976,hhi_MST,25.00,4096,16,1684092,9956,111.84,0.00
kz9976,hhi_MST,50.00,4096,18,1651707,9948,113.28,0.00
kz9976,hhi_MST,75.00,4096,14,1653439,9948,113.69,0.00
kz9976,hhi_MST,100.00,4096,7,1669362,9947,114.36,0.00
kz9976,hhi_MST,200.00,4096,5,1673742,9950,116.31,0.00
ei8246,hhi_MST,0.00,4176,11,280670,8233,113.90,0.00
ei8246,hhi_MST,0.50,4176,7,280188,8227,114.42,0.00
ei8246,hhi_MST,1.00,4176,9,285506,8234,113.87,0.00
ei8246,hhi_MST,1.50,4176,7,283027,8231,114.52,0.00
ei8246,hhi_MST,2.00,4176,7,282874,8229,114.38,0.00
ei8246,hhi_MST,2.50,4176,6,280062,8231,114.91,0.00
ei8246,hhi_MST,3.00,4176,8,286249,8230,115.03,0.00
ei8246,hhi_MST,3.50,4176,7,283195,8230,115.43,0.00
ei8246,hhi_MST,4.00,4176,8,287552,8228,114.61,0.00
ei8246,hhi_MST,4.50,4176,8,288469,8232,114.88,0.00
ei8246,hhi_MST,5.00,4176,8,287088,8229,114.75,0.00
ei8246,hhi_MST,7.00,4176,8,283553,8230,115.67,0.00
ei8246,hhi_MST,10.00,4176,6,283909,8235,116.14,0.00
ei8246,hhi_MST,25.00,4176,7,288944,8232,117.81,0.00
ei8246,hhi_MST,50.00,4176,6,291566,8241,119.67,0.00
ei8246,hhi_MST,75.00,4176,7,293972,8240,121.21,0.00
ei8246,hhi_MST,100.00,4176,8,297535,8240,121.87,0.00
ei8246,hhi_MST,200.00,4176,7,309150,8239,123.72,0.00
vm22775,hhi_MST,0.00,4512,13,899774,22235,115.44,0.00
vm22775,hhi_MST,0.50,4512,12,894173,22328,116.66,0.00
vm22775,hhi_MST,1.00,4512,11,895192,22327,116.60,0.00
vm22775,hhi_MST,1.50,4512,11,897258,22322,116.78,0.00
vm22775,hhi_MST,2.00,4512,11,898905,22326,116.84,0.00
vm22775,hhi_MST,2.50,4512,11,898732,22340,116.92,0.00
vm22775,hhi_MST,3.00,4512,11,892668,22347,116.84,0.00
vm22775,hhi_MST,3.50,4512,13,905977,22352,116.88,0.00
vm22775,hhi_MST,4.00,4512,13,898537,22360,116.95,0.00
vm22775,hhi_MST,4.50,4512,12,883952,22346,117.28,0.00
vm22775,hhi_MST,5.00,4512,11,891550,22351,117.32,0.00
vm22775,hhi_MST,7.00,4512,14,902954,22369,117.17,0.00
vm22775,hhi_MST,10.00,4512,11,894394,22363,118.06,0.00
vm22775,hhi_MST,25.00,4512,12,902788,22395,118.70,0.00
vm22775,hhi_MST,50.00,4512,13,907392,22442,119.68,0.00
vm22775,hhi_MST,75.00,4512,10,920517,22493,119.92,0.00
vm22775,hhi_MST,100.00,4512,12,918190,22503,120.80,0.00
vm22775,hhi_MST,200.00,4512,12,931728,22578,121.52,0.00
ja9847,hhi_MST,0.00,4512,5,813129,9767,112.90,0.00
ja9847,hhi_MST,0.50,4512,5,825377,9756,113.63,0.00
ja9847,hhi_MST,1.00,4512,5,819355,9763,113.72,0.00
ja9847,hhi_MST,1.50,4512,5,822689,9762,113.72,0.00
ja9847,hhi_MST,2.00,4512,6,823408,9756,114.59,0.00
ja9847,hhi_MST,2.50,4512,5,818170,9762,114.42,0.00
ja9847,hhi_MST,3.00,4512,4,816121,9755,114.61,0.00
ja9847,hhi_MST,3.50,4512,5,818663,9755,115.48,0.00
ja9847,hhi_MST,4.00,4512,5,814191,9759,115.49,0.00
ja9847,hhi_MST,4.50,4512,5,812762,9767,114.84,0.00
ja9847,hhi_MST,5.00,4512,4,810365,9774,115.13,0.00
ja9847,hhi_MST,7.00,4512,5,815495,9775,115.23,0.00
ja9847,hhi_MST,10.00,4512,4,808727,9779,115.76,0.00
ja9847,hhi_MST,25.00,4512,5,832577,9787,117.48,0.00
ja9847,hhi_MST,50.00,4512,5,825163,9805,119.19,0.00
ja9847,hhi_MST,75.00,4512,5,834800,9809,119.84,0.00
ja9847,hhi_MST,100.00,4512,4,816521,9807,120.16,0.00
ja9847,hhi_MST,200.00,4512,6,869847,9813,121.28,0.00
mona-lisa100K,hhi_MST,0.00,7252,139,7002004,99958,116.14,0.00
mona-lisa100K,hhi_MST,0.50,7380,131,7007530,99961,116.11,0.00
mona-lisa100K,hhi_MST,1.00,7380,146,7003619,99962,116.49,0.00
mona-lisa100K,hhi_MST,1.50,7380,166,7021603,99959,116.42,0.00
mona-lisa100K,hhi_MST,2.00,7380,163,7002972,99970,116.54,0.00
mona-lisa100K,hhi_MST,2.50,7380,134,6999734,99962,116.67,0.00
mona-lisa100K,hhi_MST,3.00,7380,133,7012007,99956,116.69,0.00
mona-lisa100K,hhi_MST,3.50,7380,141,6991855,99964,116.85,0.00
mona-lisa100K,hhi_MST,4.00,7380,136,6998608,99953,116.77,0.00
mona-lisa100K,hhi_MST,4.50,7380,134,6989697,99964,116.82,0.00
mona-lisa100K,hhi_MST,5.00,7380,138,7008733,99954,117.17,0.00
mona-lisa100K,hhi_MST,7.00,7380,135,6996819,99960,117.19,0.00
mona-lisa100K,hhi_MST,10.00,7380,123,6987641,99965,117.44,0.00
mona-lisa100K,hhi_MST,25.00,7380,128,7026969,99960,119.04,0.00
mona-lisa100K,hhi_MST,50.00,7380,135,7041702,99971,120.85,0.00
mona-lisa100K,hhi_MST,75.00,7380,158,7066874,99952,121.89,0.00
mona-lisa100K,hhi_MST,100.00,7380,144,7093624,99969,122.72,0.00
mona-lisa100K,hhi_MST,200.00,7380,154,7153800,99966,124.61,0.00
