Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
xql662,hhi_MST,3.50,3712,0,3601,653,126.53,0.00
xql662,hhi_MST,4.00,3712,0,3668,652,126.65,0.00
xql662,hhi_MST,4.50,3712,0,3758,653,127.17,0.00
xql662,hhi_MST,5.00,3712,0,3768,654,127.33,0.00
xql662,hhi_MST,7.00,3712,0,3935,657,126.57,0.00
xql662,hhi_MST,10.00,3712,0,3803,652,127.91,0.00
xql662,hhi_MST,25.00,3712,0,3790,652,131.88,0.00
xql662,hhi_MST,50.00,3712,0,3828,659,129.23,0.00
xql662,hhi_MST,75.00,3712,0,3852,658,131.12,0.00
xql662,hhi_MST,100.00,3712,0,4009,660,131.18,0.00
xql662,hhi_MST,200.00,3712,0,4124,660,131.81,0.00
kz9976,hhi_MST,0.00,3968,7,1646769,9942,111.56,0.00
kz9976,hhi_MST,0.50,3968,5,1647715,9943,111.56,0.00
kz9976,hhi_MST,1.00,3968,6,1647440,9943,111.61,0.00
kz9976,hhi_MST,1.50,3968,6,1647207,9943,111.63,0.00
kz9976,hhi_MST,2.00,3968,5,1647203,9942,111.61,0.00
kz9976,hhi_MST,2.50,3968,6,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.00,3968,5,1646398,9944,111.60,0.00
kz9976,hhi_MST,3.50,3968,6,1646389,9944,111.61,0.00
kz9976,hhi_MST,4.00,3968,5,1655499,9942,111.85,0.00
kz9976,hhi_MST,4.50,3968,7,1654888,9944,111.83,0.00
kz9976,hhi_MST,5.00,3968,6,1653264,9946,111.77,0.00
kz9976,hhi_MST,7.00,3968,5,1655371,9947,111.84,0.00
kz9976,hhi_MST,10.00,3968,5,1655877,9949,112.00,0.00
kz9976,hhi_MST,25.00,3968,5,1684092,9956,111.84,0.00
kz9976,hhi_MST,50.00,3968,7,1651707,9948,113.28,0.00
kz9976,hhi_MST,75.00,3968,6,1653439,9948,113.69,0.00
kz9976,hhi_MST,100.00,3968,5,1669373,9947,114.35,0.00
kz9976,hhi_MST,200.00,3968,6,1672707,9950,116.33,0.00
ei8246,hhi_MST,0.00,4076,7,280670,8233,113.90,0.00
ei8246,hhi_MST,0.50,4076,8,280188,8227,114.42,0.00
ei8246,hhi_MST,1.00,4076,7,285506,8234,113.87,0.00
ei8246,hhi_MST,1.50,4076,7,283027,8231,114.52,0.00
ei8246,hhi_MST,2.00,4076,7,282874,8229,114.38,0.00
ei8246,hhi_MST,2.50,4076,6,280062,8231,114.91,0.00
ei8246,hhi_MST,3.00,4076,8,286249,8230,115.03,0.00
ei8246,hhi_MST,3.50,4076,7,283195,8230,115.43,0.00
ei8246,hhi_MST,4.00,4204,7,287552,8228,114.61,0.00
ei8246,hhi_MST,4.50,4204,7,288469,8232,114.88,0.00
ei8246,hhi_MST,5.00,4204,7,287088,8229,114.75,0.00
ei8246,hhi_MST,7.00,4204,7,282003,8230,115.59,0.00
ei8246,hhi_MST,10.00,4204,8,286552,8234,116.03,0.00
ei8246,hhi_MST,25.00,4204,7,288944,8232,117.81,0.00
ei8246,hhi_MST,50.00,4204,7,291583,8241,119.66,0.00
ei8246,hhi_MST,75.00,4204,7,293270,8241,121.36,0.00
ei8246,hhi_MST,100.00,4204,6,297542,8240,121.87,0.00
ei8246,hhi_MST,200.00,4204,8,306277,8237,124.10,0.00
vm22775,hhi_MST,0.00,4464,14,899774,22235,115.44,0.00
vm22775,hhi_MST,0.50,4464,13,894173,22328,116.66,0.00
vm22775,hhi_MST,1.00,4464,14,895192,22327,116.60,0.00
vm22775,hhi_MST,1.50,4464,13,897258,22322,116.78,0.00
vm22775,hhi_MST,2.00,4464,14,898905,22326,116.84,0.00
vm22775,hhi_MST,2.50,4464,15,898732,22340,116.92,0.00
vm22775,hhi_MST,3.00,4464,14,892668,22347,116.84,0.00
vm22775,hhi_MST,3.50,4464,15,905977,22352,116.88,0.00
vm22775,hhi_MST,4.00,4464,15,898537,22360,116.95,0.00
vm22775,hhi_MST,4.50,4464,15,883948,22346,117.28,0.00
vm22775,hhi_MST,5.00,4464,15,891550,22351,117.32,0.00
vm22775,hhi_MST,7.00,4464,15,902954,22369,117.17,0.00
vm22775,hhi_MST,10.00,4464,14,894394,22363,118.06,0.00
vm22775,hhi_MST,25.00,4464,14,903035,22395,118.69,0.00
vm22775,hhi_MST,50.00,4464,14,907834,22443,119.72,0.00
vm22775,hhi_MST,75.00,4464,14,920444,22494,119.92,0.00
vm22775,hhi_MST,100.00,4464,14,918339,22503,120.79,0.00
vm22775,hhi_MST,200.00,4464,15,931728,22578,121.52,0.00
ja9847,hhi_MST,0.00,4464,5,813129,9767,112.90,0.00
ja9847,hhi_MST,0.50,4464,6,825377,9756,113.63,0.00
ja9847,hhi_MST,1.00,4464,5,819355,9763,113.72,0.00
ja9847,hhi_MST,1.50,4464,6,822689,9762,113.72,0.00
ja9847,hhi_MST,2.00,4464,5,823397,9756,114.60,0.00
ja9847,hhi_MST,2.50,4464,5,818159,9762,114.43,0.00
ja9847,hhi_MST,3.00,4464,5,816110,9755,114.62,0.00
ja9847,hhi_MST,3.50,4464,5,818652,9755,115.49,0.00
ja9847,hhi_MST,4.00,4464,5,814180,9759,115.50,0.00
ja9847,hhi_MST,4.50,4464,5,812751,9767,114.85,0.00
ja9847,hhi_MST,5.00,4464,6,810354,9774,115.14,0.00
ja9847,hhi_MST,7.00,4464,5,815484,9775,115.24,0.00
ja9847,hhi_MST,10.00,4464,5,808970,9779,115.75,0.00
ja9847,hhi_MST,25.00,4464,5,832577,9787,117.48,0.00
ja9847,hhi_MST,50.00,4464,5,825163,9805,119.19,0.00
ja9847,hhi_MST,75.00,4464,5,834800,9809,119.84,0.00
ja9847,hhi_MST,100.00,4464,4,816521,9807,120.16,0.00
ja9847,hhi_MST,200.00,4464,6,869847,9813,121.28,0.00
mona-lisa100K,hhi_MST,0.00,7200,151,7002004,99958,116.14,0.00
mona-lisa100K,hhi_MST,0.50,7200,160,7007530,99961,116.11,0.00
mona-lisa100K,hhi_MST,1.00,7200,166,7003619,99962,116.49,0.00
mona-lisa100K,hhi_MST,1.50,7200,174,7021603,99959,116.42,0.00
mona-lisa100K,hhi_MST,2.00,7200,165,7002972,99970,116.54,0.00
mona-lisa100K,hhi_MST,2.50,7200,166,6999734,99962,116.67,0.00
mona-lisa100K,hhi_MST,3.00,7200,167,7012007,99956,116.69,0.00
mona-lisa100K,hhi_MST,3.50,7200,162,6991855,99964,116.85,0.00
mona-lisa100K,hhi_MST,4.00,7200,163,6998608,99953,116.77,0.00
mona-lisa100K,hhi_MST,4.50,7200,159,6989697,99964,116.82,0.00
mona-lisa100K,hhi_MST,5.00,7200,143,7008733,99954,117.17,0.00
mona-lisa100K,hhi_MST,7.00,7200,152,6996819,99960,117.19,0.00
mona-lisa100K,hhi_MST,10.00,7200,141,6987641,99965,117.44,0.00
mona-lisa100K,hhi_MST,25.00,7200,143,7026969,99960,119.04,0.00
mona-lisa100K,hhi_MST,50.00,7200,160,7041702,99971,120.85,0.00
mona-lisa100K,hhi_MST,75.00,7200,159,7066874,99952,121.89,0.00
mona-lisa100K,hhi_MST,100.00,7200,141,7093624,99969,122.72,0.00
mona-lisa100K,hhi_MST,200.00,7200,143,7153800,99966,124.61,0.00
